timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1993-01-05,0,brent,True,1.1091445026623297,residual,True,fixed_schedule_every_10_steps
1993-09-06,1,brent,True,13.374555686234771,residual,False,not_scheduled
2000-05-10,11,brent,True,1.0353894665391234,residual,False,not_scheduled
2001-01-05,12,brent,True,1.1845164465491638,residual,False,not_scheduled
2001-08-30,13,brent,True,1.0925766552525853,residual,False,not_scheduled
2002-12-23,15,brent,True,1.1141844500059896,residual,False,not_scheduled
2003-08-19,16,brent,True,0.7885880919355598,residual,False,not_scheduled
2004-04-14,17,brent,True,1.8002727430487897,residual,False,not_scheduled
2004-12-06,18,brent,True,1.0020199932583322,residual,False,not_scheduled
2005-08-01,19,brent,True,0.7463038974068692,residual,False,not_scheduled
2006-03-27,20,brent,True,2.5561902189775645,residual,True,fixed_schedule_every_10_steps
2007-07-25,22,brent,True,1.3470741992401127,residual,False,not_scheduled
2008-03-27,23,brent,True,1.1995369009587435,residual,False,not_scheduled
2008-11-21,24,brent,True,2.4097469238835205,residual,False,not_scheduled
2009-07-27,25,brent,True,1.8826137427178686,residual,False,not_scheduled
2010-03-26,26,brent,True,0.7099051360888452,residual,False,not_scheduled
2010-11-23,27,brent,True,2.0139155185954603,residual,False,not_scheduled
2012-12-03,30,brent,True,1.0930584955663483,residual,True,fixed_schedule_every_10_steps
2013-08-05,31,brent,True,1.6114769877307467,residual,False,not_scheduled
2015-07-30,34,brent,True,0.5347673992975203,residual,False,not_scheduled
2016-03-29,35,brent,True,0.8167412517425231,residual,False,not_scheduled
2016-11-21,36,brent,True,0.8967824369099714,residual,False,not_scheduled
