timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1992-12-29,0,wti,True,1.1322578232091325,residual,False,cooldown_period
1993-08-31,1,wti,True,10.438149737209514,residual,False,cooldown_period
1994-05-02,2,wti,True,0.7035803824659738,residual,False,no_drift_consecutive_0/2
1994-12-30,3,wti,True,0.839616169526406,residual,False,no_drift_consecutive_0/2
1995-08-30,4,wti,True,0.5112271580146988,residual,False,no_drift_consecutive_0/2
1996-05-01,5,wti,True,2.0853577807846913,residual,False,no_drift_consecutive_0/2
1996-12-30,6,wti,True,0.7792952336252198,residual,False,no_drift_consecutive_0/2
1997-08-28,7,wti,True,1.4399041953941047,residual,False,no_drift_consecutive_0/2
1998-05-01,8,wti,True,2.142656165455081,residual,False,no_drift_consecutive_0/2
1998-12-31,9,wti,True,1.168849563628699,residual,False,no_drift_consecutive_0/2
1999-09-01,10,wti,True,3.1178916231101645,residual,False,no_drift_consecutive_0/2
2000-05-04,11,wti,True,1.916563294738472,residual,False,no_drift_consecutive_0/2
2001-01-04,12,wti,True,1.6216410690474097,residual,False,no_drift_consecutive_0/2
2001-09-05,13,wti,True,2.2160538132060315,residual,False,no_drift_consecutive_0/2
2002-05-09,14,wti,True,2.1157204513112475,residual,False,no_drift_consecutive_0/2
2003-01-10,15,wti,True,1.3026924826592776,residual,False,no_drift_consecutive_0/2
2003-09-11,16,wti,True,0.7198332499561404,residual,False,no_drift_consecutive_0/2
2004-05-17,17,wti,True,2.6851776036508275,residual,False,no_drift_consecutive_0/2
2005-01-19,18,wti,True,1.952231709821181,residual,False,no_drift_consecutive_0/2
2005-09-19,19,wti,True,1.528206072029084,residual,False,no_drift_consecutive_0/2
2007-09-24,22,wti,True,1.3012724825293578,residual,False,no_drift_consecutive_0/2
2008-05-23,23,wti,True,0.9175330681295846,residual,False,no_drift_consecutive_0/2
2009-01-23,24,wti,True,2.9584100250159353,residual,False,no_drift_consecutive_0/2
2009-09-23,25,wti,True,2.602779899789865,residual,False,no_drift_consecutive_0/2
2011-01-24,27,wti,True,2.0755265233404145,residual,False,no_drift_consecutive_0/2
2015-01-23,33,wti,True,0.9969642173774808,residual,False,no_drift_consecutive_0/2
2015-09-23,34,wti,True,3.697280627406121,residual,False,no_drift_consecutive_0/2
2017-09-25,37,wti,True,1.117391479423069,residual,False,no_drift_consecutive_0/2
2018-05-25,38,wti,True,2.4930736336819512,residual,False,no_drift_consecutive_0/2
2019-01-30,39,wti,True,2.0021066944782606,residual,False,no_drift_consecutive_0/2
2019-10-01,40,wti,True,0.9051583049868852,residual,False,no_drift_consecutive_0/2
2021-02-03,42,wti,True,1.0348180472715582,residual,False,no_drift_consecutive_0/2
2021-10-04,43,wti,True,2.23444561020555,residual,False,no_drift_consecutive_0/2
