timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1992-12-29,0,wti,True,1.1338021683814765,residual,True,fixed_schedule_every_10_steps
1993-08-31,1,wti,True,13.369813575919325,residual,False,not_scheduled
2000-05-04,11,wti,True,1.05306358403951,residual,False,not_scheduled
2001-01-04,12,wti,True,1.1957996878603026,residual,False,not_scheduled
2001-09-05,13,wti,True,1.3820885762607953,residual,False,not_scheduled
2002-05-09,14,wti,True,0.7475232881018304,residual,False,not_scheduled
2003-01-10,15,wti,True,1.2077470265051409,residual,False,not_scheduled
2003-09-11,16,wti,True,0.7470731736133892,residual,False,not_scheduled
2004-05-17,17,wti,True,1.582247101862877,residual,False,not_scheduled
2005-01-19,18,wti,True,0.9528423879863147,residual,False,not_scheduled
2006-05-22,20,wti,True,0.7208498232506322,residual,True,fixed_schedule_every_10_steps
2007-01-24,21,wti,True,1.1390430735793282,residual,False,not_scheduled
2007-09-24,22,wti,True,2.1073873216968155,residual,False,not_scheduled
2009-01-23,24,wti,True,1.5649403277072687,residual,False,not_scheduled
2010-05-25,26,wti,True,0.7691178740707871,residual,False,not_scheduled
2011-01-24,27,wti,True,1.7882366448771068,residual,False,not_scheduled
2013-01-23,30,wti,True,1.047723616571823,residual,True,fixed_schedule_every_10_steps
2013-09-23,31,wti,True,1.7241502360237944,residual,False,not_scheduled
2015-09-23,34,wti,True,0.7422607350451794,residual,False,not_scheduled
2016-05-24,35,wti,True,0.5268371918213681,residual,False,not_scheduled
2017-01-24,36,wti,True,0.7192483673914192,residual,False,not_scheduled
2021-10-04,43,wti,True,0.5273114958272344,residual,False,not_scheduled
