timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1993-01-05,0,brent,True,1.1075693399377304,residual,True,fixed_schedule_every_10_steps
1993-09-06,1,brent,True,10.735916701584758,residual,False,not_scheduled
1994-05-06,2,brent,True,0.7560563351866276,residual,False,not_scheduled
1995-01-04,3,brent,True,1.0273107050359729,residual,False,not_scheduled
1996-05-01,5,brent,True,2.016705854338793,residual,False,not_scheduled
1997-09-04,7,brent,True,1.4488692815124893,residual,False,not_scheduled
1998-05-07,8,brent,True,4.005840923847423,residual,False,not_scheduled
1999-09-07,10,brent,True,2.844186640403022,residual,True,fixed_schedule_every_10_steps
2000-05-10,11,brent,True,2.0615676025326257,residual,False,not_scheduled
2001-01-05,12,brent,True,0.9569627662418355,residual,False,not_scheduled
2001-08-30,13,brent,True,1.639853228743302,residual,False,not_scheduled
2002-04-26,14,brent,True,1.7781341551513092,residual,False,not_scheduled
2002-12-23,15,brent,True,1.1880910551341528,residual,False,not_scheduled
2003-08-19,16,brent,True,0.5513135374284874,residual,False,not_scheduled
2004-04-14,17,brent,True,2.715381853004489,residual,False,not_scheduled
2004-12-06,18,brent,True,1.6031623254858605,residual,False,not_scheduled
2005-08-01,19,brent,True,2.261164418056372,residual,False,not_scheduled
2006-03-27,20,brent,True,6.287915731218738,residual,True,fixed_schedule_every_10_steps
2007-07-25,22,brent,True,1.708341169376979,residual,False,not_scheduled
2008-03-27,23,brent,True,1.4726749466694142,residual,False,not_scheduled
2008-11-21,24,brent,True,4.071389368191121,residual,False,not_scheduled
2009-07-27,25,brent,True,2.8893008509833122,residual,False,not_scheduled
2010-03-26,26,brent,True,1.280389725451432,residual,False,not_scheduled
2010-11-23,27,brent,True,3.2329879243859514,residual,False,not_scheduled
2011-07-28,28,brent,True,0.5879716210983993,residual,False,not_scheduled
2012-03-30,29,brent,True,0.5795614586012467,residual,False,not_scheduled
2012-12-03,30,brent,True,7.028724207624137,residual,True,fixed_schedule_every_10_steps
2014-04-03,32,brent,True,0.6927486547272056,residual,False,not_scheduled
2014-12-01,33,brent,True,4.909123381198975,residual,False,not_scheduled
2015-07-30,34,brent,True,2.0554645480876443,residual,False,not_scheduled
2016-11-21,36,brent,True,0.9888003798642869,residual,False,not_scheduled
2017-07-19,37,brent,True,1.3075367911593483,residual,False,not_scheduled
2018-03-15,38,brent,True,2.5554328013582337,residual,False,not_scheduled
2018-11-12,39,brent,True,1.5360898818059545,residual,False,not_scheduled
2019-07-15,40,brent,True,5.436911667659676,residual,True,fixed_schedule_every_10_steps
2020-03-09,41,brent,True,2.7009059069928996,residual,False,not_scheduled
2020-11-05,42,brent,True,2.5300570432366962,residual,False,not_scheduled
2021-07-07,43,brent,True,2.0813597279284055,residual,False,not_scheduled
