step,timestamp,drift_detected,drift_score,error,reason,total_retrains
4,2012-11-01 11:00:00,True,0.5636111111111111,124.86843464504128,drift_detected_consecutive_1_threshold_0.564,0
8,2012-11-05 10:00:00,True,0.9022222222222223,170.2791666280325,drift_detected_consecutive_1_threshold_0.902,1
12,2012-11-08 10:00:00,True,0.8786111111111111,179.20033425552242,drift_detected_consecutive_1_threshold_0.879,2
16,2012-11-11 10:00:00,True,0.895,206.26877778800258,drift_detected_consecutive_1_threshold_0.895,3
20,2012-11-15 03:00:00,True,0.8919444444444444,247.5748875906068,drift_detected_consecutive_1_threshold_0.892,4
24,2012-11-19 05:00:00,True,0.9186111111111112,148.4014955014115,drift_detected_consecutive_1_threshold_0.919,5
28,2012-11-22 22:00:00,True,0.9686111111111111,193.29519932899797,drift_detected_consecutive_1_threshold_0.969,6
32,2012-11-26 16:00:00,True,0.95,270.18323616156687,drift_detected_consecutive_1_threshold_0.950,7
36,2012-11-30 18:00:00,True,0.9086111111111111,99.81750748107925,drift_detected_consecutive_1_threshold_0.909,8
40,2012-12-03 13:00:00,True,0.8725,175.23183423549773,drift_detected_consecutive_1_threshold_0.873,9
44,2012-12-07 11:00:00,True,0.875,224.8145067473491,drift_detected_consecutive_1_threshold_0.875,10
48,2012-12-10 12:00:00,True,0.9236111111111112,168.45240029946214,drift_detected_consecutive_1_threshold_0.924,11
52,2012-12-13 07:00:00,True,0.9636111111111111,148.4865249103695,drift_detected_consecutive_1_threshold_0.964,12
56,2012-12-16 09:00:00,True,0.9286111111111112,162.78531853699513,drift_detected_consecutive_1_threshold_0.929,13
60,2012-12-18 13:00:00,True,0.8986111111111111,142.81248415742803,drift_detected_consecutive_1_threshold_0.899,14
64,2012-12-21 02:00:00,True,0.8772222222222222,133.69372862796237,drift_detected_consecutive_1_threshold_0.877,15
68,2012-12-24 16:00:00,True,0.8861111111111111,169.15571845855817,drift_detected_consecutive_1_threshold_0.886,16
72,2012-12-28 15:00:00,True,0.8911111111111111,235.40062779754243,drift_detected_consecutive_1_threshold_0.891,17
76,2012-12-31 09:00:00,True,0.8733333333333333,193.5758623223165,drift_detected_consecutive_1_threshold_0.873,18
