timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1992-12-29,0,wti,True,1.1325339239598704,residual,True,initial_training
1993-08-31,1,wti,True,10.7002020654705,residual,False,no_retraining_policy
1994-05-02,2,wti,True,0.7284488066184115,residual,False,no_retraining_policy
1994-12-30,3,wti,True,0.8743515514956753,residual,False,no_retraining_policy
1995-08-30,4,wti,True,0.5301539867150944,residual,False,no_retraining_policy
1996-05-01,5,wti,True,2.1431873078630743,residual,False,no_retraining_policy
1996-12-30,6,wti,True,0.7871613473818609,residual,False,no_retraining_policy
1997-08-28,7,wti,True,1.4611486154691273,residual,False,no_retraining_policy
1998-05-01,8,wti,True,2.1852351901490557,residual,False,no_retraining_policy
1998-12-31,9,wti,True,1.1939093656291768,residual,False,no_retraining_policy
1999-09-01,10,wti,True,3.1850353766535946,residual,False,no_retraining_policy
2000-05-04,11,wti,True,1.9498119609382114,residual,False,no_retraining_policy
2001-01-04,12,wti,True,1.660668684069566,residual,False,no_retraining_policy
2001-09-05,13,wti,True,2.2816216177251882,residual,False,no_retraining_policy
2002-05-09,14,wti,True,2.1599877389703415,residual,False,no_retraining_policy
2003-01-10,15,wti,True,1.3312085874003239,residual,False,no_retraining_policy
2003-09-11,16,wti,True,0.7286996602995386,residual,False,no_retraining_policy
2004-05-17,17,wti,True,2.709527943903544,residual,False,no_retraining_policy
2005-01-19,18,wti,True,1.9620955036298,residual,False,no_retraining_policy
2005-09-19,19,wti,True,1.5337095246906802,residual,False,no_retraining_policy
2007-09-24,22,wti,True,1.3015943902688127,residual,False,no_retraining_policy
2008-05-23,23,wti,True,0.9174743312145667,residual,False,no_retraining_policy
2009-01-23,24,wti,True,2.9641480781390874,residual,False,no_retraining_policy
2009-09-23,25,wti,True,2.6058263236279204,residual,False,no_retraining_policy
2011-01-24,27,wti,True,2.072146160748921,residual,False,no_retraining_policy
2015-01-23,33,wti,True,0.9977859991462708,residual,False,no_retraining_policy
2015-09-23,34,wti,True,3.702815259684314,residual,False,no_retraining_policy
2017-09-25,37,wti,True,1.1208511675800508,residual,False,no_retraining_policy
2018-05-25,38,wti,True,2.5050898274949334,residual,False,no_retraining_policy
2019-01-30,39,wti,True,2.0178796473086384,residual,False,no_retraining_policy
2019-10-01,40,wti,True,0.9044780997770172,residual,False,no_retraining_policy
2021-02-03,42,wti,True,1.0362580759630695,residual,False,no_retraining_policy
2021-10-04,43,wti,True,2.237601572369412,residual,False,no_retraining_policy
