timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
2016-08-10 02:00:00,10,106,True,0.5181131422633097,residual,True,fixed_schedule_every_10_steps
2016-08-11 02:00:00,11,106,True,1.3248733335883658,residual,False,not_scheduled
2016-09-25 02:00:00,56,106,True,0.514821526686903,residual,False,not_scheduled
2016-09-30 02:00:00,61,106,True,0.5817229658770594,residual,False,not_scheduled
2016-10-01 02:00:00,62,106,True,0.6182994068268528,residual,False,not_scheduled
2016-10-02 02:00:00,63,106,True,2.4366985862022403,residual,False,not_scheduled
2016-10-03 02:00:00,64,106,True,1.1450376024878446,residual,False,not_scheduled
2016-12-16 02:00:00,138,106,True,0.5097351689079848,residual,False,not_scheduled
2016-12-17 02:00:00,139,106,True,0.9249051374012467,residual,False,not_scheduled
2016-12-29 02:00:00,151,106,True,0.5414985966206156,residual,False,not_scheduled
2017-04-05 02:00:00,1314,192,True,0.562805801898596,residual,False,not_scheduled
2017-04-06 02:00:00,1315,192,True,0.6604324491434682,residual,False,not_scheduled
2018-12-16 02:00:00,1934,192,True,0.5103561531782566,residual,False,not_scheduled
2016-08-03 02:00:00,2135,217,True,0.5595753244212628,residual,False,not_scheduled
2016-08-04 02:00:00,2136,217,True,1.048812606658234,residual,False,not_scheduled
2016-08-05 02:00:00,2137,217,True,2.622672095317068,residual,False,not_scheduled
2016-08-09 02:00:00,2141,217,True,0.6407420530749109,residual,False,not_scheduled
2016-08-10 02:00:00,2142,217,True,2.664319122506899,residual,False,not_scheduled
2016-11-21 02:00:00,2245,217,True,0.5317825038124017,residual,False,not_scheduled
2017-04-04 02:00:00,2379,217,True,0.5842280527968889,residual,False,not_scheduled
2017-04-05 02:00:00,2380,217,True,0.5086951313101388,residual,True,fixed_schedule_every_10_steps
2017-12-20 02:00:00,2639,217,True,0.5094574807881997,residual,False,not_scheduled
2017-12-27 02:00:00,2646,217,True,0.5680531608162604,residual,False,not_scheduled
2017-12-28 02:00:00,2647,217,True,1.0894863612746302,residual,False,not_scheduled
2017-12-29 02:00:00,2648,217,True,0.8868500531578848,residual,False,not_scheduled
2018-01-01 02:00:00,2651,217,True,0.5767613380033216,residual,False,not_scheduled
2018-01-02 02:00:00,2652,217,True,0.9057878894980395,residual,False,not_scheduled
2018-01-05 02:00:00,2655,217,True,0.6760886752535372,residual,False,not_scheduled
2018-01-10 02:00:00,2660,217,True,0.5003515150074308,residual,True,fixed_schedule_every_10_steps
2019-04-04 02:00:00,3109,217,True,0.542548863538941,residual,False,not_scheduled
2019-06-13 02:00:00,3179,217,True,0.5465683202571134,residual,False,not_scheduled
2019-06-14 02:00:00,3180,217,True,0.8247624048755066,residual,True,fixed_schedule_every_10_steps
2016-08-22 02:00:00,3220,254,True,0.5264216341396711,residual,True,fixed_schedule_every_10_steps
2016-11-16 02:00:00,3306,254,True,0.5301765501677068,residual,False,not_scheduled
2016-11-17 02:00:00,3307,254,True,0.6539881069746576,residual,False,not_scheduled
2018-01-05 02:00:00,3721,254,True,0.5067116807578836,residual,False,not_scheduled
2018-01-06 02:00:00,3722,254,True,0.5519196052450388,residual,False,not_scheduled
2018-01-11 02:00:00,3727,254,True,0.6854802527739245,residual,False,not_scheduled
2018-02-04 02:00:00,3751,254,True,0.5043253022589842,residual,False,not_scheduled
2018-09-06 02:00:00,3965,254,True,0.5060113080884113,residual,False,not_scheduled
2018-12-26 02:00:00,4076,254,True,0.5238040914794485,residual,False,not_scheduled
2016-08-03 02:00:00,4267,276,True,0.5490578773408735,residual,False,not_scheduled
2016-08-04 02:00:00,4268,276,True,1.0405320016723425,residual,False,not_scheduled
2016-08-05 02:00:00,4269,276,True,2.172896891314565,residual,False,not_scheduled
2016-08-07 02:00:00,4271,276,True,0.555250405253815,residual,False,not_scheduled
2016-08-08 02:00:00,4272,276,True,1.5170813610264429,residual,False,not_scheduled
2016-11-20 02:00:00,4376,276,True,0.5156897068073083,residual,False,not_scheduled
2016-11-27 02:00:00,4383,276,True,0.5711560956303227,residual,False,not_scheduled
2017-10-24 02:00:00,4714,276,True,0.5238513629894417,residual,False,not_scheduled
2017-10-25 02:00:00,4715,276,True,0.544923545451764,residual,False,not_scheduled
2017-10-29 02:00:00,4719,276,True,0.5358071846069762,residual,False,not_scheduled
2017-10-30 02:00:00,4720,276,True,0.5546960536950302,residual,True,fixed_schedule_every_10_steps
2017-11-03 02:00:00,4724,276,True,0.6164731873162749,residual,False,not_scheduled
2017-12-30 02:00:00,4781,276,True,0.5014741415387278,residual,False,not_scheduled
2017-12-31 02:00:00,4782,276,True,0.8728242923135809,residual,False,not_scheduled
2018-01-03 02:00:00,4785,276,True,0.5382417523904276,residual,False,not_scheduled
2018-01-05 02:00:00,4787,276,True,0.770583911426966,residual,False,not_scheduled
2018-01-09 02:00:00,4791,276,True,0.5709057117767791,residual,False,not_scheduled
2018-01-10 02:00:00,4792,276,True,1.4001919283354545,residual,False,not_scheduled
2018-02-27 02:00:00,4840,276,True,0.5310584087885808,residual,True,fixed_schedule_every_10_steps
2018-03-13 02:00:00,4854,276,True,0.5211857373621724,residual,False,not_scheduled
2018-03-14 02:00:00,4855,276,True,0.5975992404458872,residual,False,not_scheduled
2018-06-05 02:00:00,4938,276,True,0.5103317485511638,residual,False,not_scheduled
2018-12-07 02:00:00,5123,276,True,0.5133578386333337,residual,False,not_scheduled
2018-12-27 02:00:00,5143,276,True,0.5058499261223098,residual,False,not_scheduled
