step,timestamp,drift_detected,drift_score,error,reason,total_retrains
0,2012-10-28 11:00:00,False,0.0,0.0,fixed_schedule_every_10_steps,0
10,2012-11-07 02:00:00,False,0.0,3042.1249294599734,fixed_schedule_every_10_steps,1
20,2012-11-15 03:00:00,False,0.0,2766.200937882284,fixed_schedule_every_10_steps,2
30,2012-11-24 11:00:00,False,0.0,3761.015692839798,fixed_schedule_every_10_steps,3
40,2012-12-03 13:00:00,False,0.0,2891.572387569715,fixed_schedule_every_10_steps,4
50,2012-12-11 13:00:00,False,0.0,3892.180769140584,fixed_schedule_every_10_steps,5
60,2012-12-18 13:00:00,False,0.0,3623.231580046018,fixed_schedule_every_10_steps,6
70,2012-12-26 15:00:00,False,0.0,3113.5353950540502,fixed_schedule_every_10_steps,7
80,2013-01-03 20:00:00,False,0.0,2751.2700313702326,fixed_schedule_every_10_steps,8
90,2013-01-12 20:00:00,False,0.0,2249.593508553682,fixed_schedule_every_10_steps,9
100,2013-01-23 05:00:00,False,0.0,2557.6123181981466,fixed_schedule_every_10_steps,10
110,2013-02-05 01:00:00,False,0.0,2114.082539796775,fixed_schedule_every_10_steps,11
120,2013-02-14 13:00:00,False,0.0,2776.810625991242,fixed_schedule_every_10_steps,12
130,2013-02-23 23:00:00,False,0.0,2647.0761222021,fixed_schedule_every_10_steps,13
140,2013-03-05 08:00:00,False,0.0,2363.2079993939233,fixed_schedule_every_10_steps,14
150,2013-03-16 07:00:00,False,0.0,2295.0402386722276,fixed_schedule_every_10_steps,15
160,2013-03-26 19:00:00,False,0.0,2088.584760904987,fixed_schedule_every_10_steps,16
170,2013-04-05 12:00:00,False,0.0,2356.009753035743,fixed_schedule_every_10_steps,17
180,2013-04-12 12:00:00,False,0.0,2729.409261213489,fixed_schedule_every_10_steps,18
190,2013-04-19 10:00:00,False,0.0,4114.831409831431,fixed_schedule_every_10_steps,19
200,2013-04-26 04:00:00,False,0.0,2136.355158059498,fixed_schedule_every_10_steps,20
210,2013-05-04 18:00:00,False,0.0,2606.730677158923,fixed_schedule_every_10_steps,21
220,2013-05-13 20:00:00,False,0.0,3009.2314113728776,fixed_schedule_every_10_steps,22
230,2013-05-21 07:00:00,False,0.0,3245.945700667585,fixed_schedule_every_10_steps,23
240,2013-05-28 23:00:00,False,0.0,2882.515879643035,fixed_schedule_every_10_steps,24
250,2013-06-06 06:00:00,False,0.0,2760.8554175645104,fixed_schedule_every_10_steps,25
260,2013-06-13 17:00:00,False,0.0,2145.903125521191,fixed_schedule_every_10_steps,26
270,2013-06-25 07:00:00,False,0.0,3567.247271702283,fixed_schedule_every_10_steps,27
280,2013-07-05 03:00:00,False,0.0,3502.9436808338164,fixed_schedule_every_10_steps,28
290,2013-07-14 14:00:00,False,0.0,2476.425485255482,fixed_schedule_every_10_steps,29
300,2013-07-25 06:00:00,False,0.0,2582.860873611968,fixed_schedule_every_10_steps,30
310,2013-08-03 17:00:00,False,0.0,1921.4332309043718,fixed_schedule_every_10_steps,31
320,2013-08-13 22:00:00,False,0.0,2424.7973118730947,fixed_schedule_every_10_steps,32
330,2013-08-25 06:00:00,False,0.0,2485.3205379754663,fixed_schedule_every_10_steps,33
340,2013-09-10 22:00:00,False,0.0,2447.121626036764,fixed_schedule_every_10_steps,34
350,2013-09-26 00:00:00,False,0.0,4242.8004641478865,fixed_schedule_every_10_steps,35
360,2013-10-08 18:00:00,False,0.0,3043.746488332733,fixed_schedule_every_10_steps,36
370,2013-10-21 08:00:00,False,0.0,2258.5763413070026,fixed_schedule_every_10_steps,37
380,2013-11-14 01:00:00,False,0.0,3594.381468198506,fixed_schedule_every_10_steps,38
390,2013-11-23 13:00:00,False,0.0,2769.260161276991,fixed_schedule_every_10_steps,39
400,2013-12-02 22:00:00,False,0.0,2442.7985782061905,fixed_schedule_every_10_steps,40
410,2013-12-10 01:00:00,False,0.0,2782.5948795439967,fixed_schedule_every_10_steps,41
420,2013-12-19 17:00:00,False,0.0,2402.3001262926027,fixed_schedule_every_10_steps,42
430,2013-12-28 10:00:00,False,0.0,4212.052310476335,fixed_schedule_every_10_steps,43
440,2014-01-07 03:00:00,False,0.0,2731.3504263936097,fixed_schedule_every_10_steps,44
450,2014-01-16 07:00:00,False,0.0,2284.32303980118,fixed_schedule_every_10_steps,45
460,2014-01-25 22:00:00,False,0.0,2235.548803124522,fixed_schedule_every_10_steps,46
470,2014-02-04 09:00:00,False,0.0,2627.3396231000447,fixed_schedule_every_10_steps,47
480,2014-02-14 09:00:00,False,0.0,2516.5995060048244,fixed_schedule_every_10_steps,48
