timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
2012-10-31 11:00:00,3,i94_westbound,True,0.5178898577849718,residual,False,not_scheduled
2012-11-01 11:00:00,4,i94_westbound,True,1.314777547638514,residual,False,not_scheduled
2012-11-02 11:00:00,5,i94_westbound,True,1.6153504271299288,residual,False,not_scheduled
2013-04-13 11:00:00,182,i94_westbound,True,0.5280107013812114,residual,False,not_scheduled
2013-05-04 18:00:00,210,i94_westbound,True,0.5276008655887999,residual,True,fixed_schedule_every_10_steps
2013-05-05 09:00:00,211,i94_westbound,True,0.5919405431352878,residual,False,not_scheduled
2013-07-05 03:00:00,280,i94_westbound,True,0.5002505250446434,residual,True,fixed_schedule_every_10_steps
2013-07-27 06:00:00,302,i94_westbound,True,0.5304794289420138,residual,False,not_scheduled
2013-09-30 20:00:00,354,i94_westbound,True,0.5411720941170919,residual,False,not_scheduled
2013-10-22 12:00:00,371,i94_westbound,True,0.5173677379697699,residual,False,not_scheduled
2014-01-01 04:00:00,434,i94_westbound,True,0.5321002492784953,residual,False,not_scheduled
2014-01-12 05:00:00,445,i94_westbound,True,0.5112991997295959,residual,False,not_scheduled
2014-01-14 14:00:00,448,i94_westbound,True,0.5057701051432392,residual,False,not_scheduled
2015-08-07 11:00:00,686,i94_westbound,True,0.5480300542574993,residual,False,not_scheduled
2015-09-20 06:00:00,738,i94_westbound,True,0.5423016825133908,residual,False,not_scheduled
2015-09-22 12:00:00,740,i94_westbound,True,0.5913832630705548,residual,True,fixed_schedule_every_10_steps
2015-11-21 00:00:00,787,i94_westbound,True,0.5005585873424028,residual,False,not_scheduled
2015-12-27 00:00:00,813,i94_westbound,True,0.5511600819339131,residual,False,not_scheduled
2016-01-21 18:00:00,835,i94_westbound,True,0.5287526810364059,residual,False,not_scheduled
2016-06-16 22:00:00,980,i94_westbound,True,0.518459998123489,residual,True,fixed_schedule_every_10_steps
2016-08-13 14:00:00,1041,i94_westbound,True,0.506298844148552,residual,False,not_scheduled
2016-11-30 08:00:00,1165,i94_westbound,True,0.5467866132541229,residual,False,not_scheduled
2017-06-29 13:00:00,1426,i94_westbound,True,0.5422934947470562,residual,False,not_scheduled
2018-04-12 10:00:00,1768,i94_westbound,True,0.5511191994145876,residual,False,not_scheduled
2018-04-29 20:00:00,1790,i94_westbound,True,0.6067668782804101,residual,True,fixed_schedule_every_10_steps
2018-04-30 16:00:00,1791,i94_westbound,True,0.7157687924298073,residual,False,not_scheduled
2018-05-01 16:00:00,1792,i94_westbound,True,0.5590026153512855,residual,False,not_scheduled
2018-05-02 06:00:00,1793,i94_westbound,True,0.525640132516848,residual,False,not_scheduled
2018-05-11 07:00:00,1803,i94_westbound,True,0.7970896697746046,residual,False,not_scheduled
2018-05-12 03:00:00,1804,i94_westbound,True,1.0400564326043806,residual,False,not_scheduled
2018-05-13 01:00:00,1805,i94_westbound,True,0.7913130876744485,residual,False,not_scheduled
2018-05-14 01:00:00,1806,i94_westbound,True,0.5961581268176052,residual,False,not_scheduled
2018-05-14 20:00:00,1807,i94_westbound,True,0.6587216473846997,residual,False,not_scheduled
