timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1993-01-05,0,brent,True,1.1075693399377304,residual,False,cooldown_period
1993-09-06,1,brent,True,10.735916701584758,residual,False,cooldown_period
1994-05-06,2,brent,True,0.7560563351866276,residual,False,no_drift_consecutive_0/2
1995-01-04,3,brent,True,1.0273107050359729,residual,False,no_drift_consecutive_0/2
1996-05-01,5,brent,True,2.016705854338793,residual,False,no_drift_consecutive_0/2
1997-09-04,7,brent,True,1.4488692815124893,residual,False,no_drift_consecutive_0/2
1998-05-07,8,brent,True,4.005840923847423,residual,False,no_drift_consecutive_0/2
1999-09-07,10,brent,True,2.7089907567725304,residual,False,no_drift_consecutive_0/2
2000-05-10,11,brent,True,2.1595358541389373,residual,False,no_drift_consecutive_0/2
2001-01-05,12,brent,True,0.9569627662418352,residual,False,no_drift_consecutive_0/2
2001-08-30,13,brent,True,1.639853228743302,residual,False,no_drift_consecutive_0/2
2002-04-26,14,brent,True,1.7781341551513095,residual,False,no_drift_consecutive_0/2
2002-12-23,15,brent,True,1.188091055134151,residual,False,no_drift_consecutive_0/2
2003-08-19,16,brent,True,0.5513135374284885,residual,False,no_drift_consecutive_0/2
2004-04-14,17,brent,True,2.71538185300449,residual,False,no_drift_consecutive_0/2
2004-12-06,18,brent,True,1.6031623254858598,residual,False,no_drift_consecutive_0/2
2005-08-01,19,brent,True,2.2611644180563752,residual,False,no_drift_consecutive_0/2
2006-03-27,20,brent,True,1.3093300709736202,residual,False,no_drift_consecutive_0/2
2007-07-25,22,brent,True,1.7536809065543861,residual,False,no_drift_consecutive_0/2
2008-03-27,23,brent,True,1.4726749466694158,residual,False,no_drift_consecutive_0/2
2008-11-21,24,brent,True,4.071389368191121,residual,False,no_drift_consecutive_0/2
2009-07-27,25,brent,True,2.889300850983312,residual,False,no_drift_consecutive_0/2
2010-03-26,26,brent,True,1.2803897254514305,residual,False,no_drift_consecutive_0/2
2010-11-23,27,brent,True,3.232987924385951,residual,False,no_drift_consecutive_0/2
2011-07-28,28,brent,True,0.5879716210984008,residual,False,no_drift_consecutive_0/2
2012-03-30,29,brent,True,0.5795614586012456,residual,False,no_drift_consecutive_0/2
2014-12-01,33,brent,True,1.3739931817991633,residual,False,no_drift_consecutive_0/2
2015-07-30,34,brent,True,3.080895848092162,residual,False,no_drift_consecutive_0/2
2016-03-29,35,brent,True,1.4600049550118759,residual,False,no_drift_consecutive_0/2
2016-11-21,36,brent,True,1.6623925267140045,residual,False,no_drift_consecutive_0/2
2017-07-19,37,brent,True,1.5134455911941338,residual,False,no_drift_consecutive_0/2
2018-03-15,38,brent,True,2.5559332163362516,residual,False,no_drift_consecutive_0/2
2018-11-12,39,brent,True,1.953803299525021,residual,False,no_drift_consecutive_0/2
2019-07-15,40,brent,True,0.7003710499927652,residual,False,no_drift_consecutive_0/2
2020-03-09,41,brent,True,3.561913239776232,residual,False,no_drift_consecutive_0/2
2020-11-05,42,brent,True,2.5946678064539643,residual,False,no_drift_consecutive_0/2
2021-07-07,43,brent,True,2.081241884170238,residual,False,no_drift_consecutive_0/2
