step,timestamp,drift_detected,drift_score,error,reason,total_retrains
4,2012-11-01 11:00:00,True,0.5319444444444444,176.78756112622997,drift_detected_consecutive_1_threshold_0.532,0
8,2012-11-05 10:00:00,True,0.8619444444444444,234.8274581877522,drift_detected_consecutive_1_threshold_0.862,1
12,2012-11-08 10:00:00,True,0.8272222222222222,281.4228588633456,drift_detected_consecutive_1_threshold_0.827,2
16,2012-11-11 10:00:00,True,0.8469444444444445,323.65947597850226,drift_detected_consecutive_1_threshold_0.847,3
20,2012-11-15 03:00:00,True,0.8519444444444444,380.65747228605744,drift_detected_consecutive_1_threshold_0.852,4
24,2012-11-19 05:00:00,True,0.8569444444444444,219.48984253860303,drift_detected_consecutive_1_threshold_0.857,5
28,2012-11-22 22:00:00,True,0.9019444444444444,310.22385397032866,drift_detected_consecutive_1_threshold_0.902,6
32,2012-11-26 16:00:00,True,0.9169444444444445,362.23608676052584,drift_detected_consecutive_1_threshold_0.917,7
36,2012-11-30 18:00:00,True,0.9194444444444444,266.1457673262047,drift_detected_consecutive_1_threshold_0.919,8
40,2012-12-03 13:00:00,True,0.8922222222222222,318.47062763888806,drift_detected_consecutive_1_threshold_0.892,9
44,2012-12-07 11:00:00,True,0.8408333333333333,358.4424016734537,drift_detected_consecutive_1_threshold_0.841,10
48,2012-12-10 12:00:00,True,0.8722222222222222,346.4584839176873,drift_detected_consecutive_1_threshold_0.872,11
52,2012-12-13 07:00:00,True,0.9158333333333334,298.08467337444097,drift_detected_consecutive_1_threshold_0.916,12
56,2012-12-16 09:00:00,True,0.9055555555555556,343.42912165582413,drift_detected_consecutive_1_threshold_0.906,13
60,2012-12-18 13:00:00,True,0.8805555555555555,279.26607989606754,drift_detected_consecutive_1_threshold_0.881,14
64,2012-12-21 02:00:00,True,0.8508333333333333,328.3273907399156,drift_detected_consecutive_1_threshold_0.851,15
68,2012-12-24 16:00:00,True,0.8408333333333333,284.08617831037407,drift_detected_consecutive_1_threshold_0.841,16
72,2012-12-28 15:00:00,True,0.8341666666666666,452.05345498364693,drift_detected_consecutive_1_threshold_0.834,17
76,2012-12-31 09:00:00,True,0.8069444444444445,391.1130556764262,drift_detected_consecutive_1_threshold_0.807,18
80,2013-01-03 20:00:00,True,0.8208333333333333,367.6762907900159,drift_detected_consecutive_1_threshold_0.821,19
84,2013-01-07 06:00:00,True,0.8419444444444445,288.37154681741896,drift_detected_consecutive_1_threshold_0.842,20
88,2013-01-11 21:00:00,True,0.7802777777777777,425.7487641048582,drift_detected_consecutive_1_threshold_0.780,21
92,2013-01-14 14:00:00,True,0.7852777777777777,322.20765278310324,drift_detected_consecutive_1_threshold_0.785,22
