timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
1992-12-29,0,wti,True,1.1336152609690484,residual,True,fixed_schedule_every_10_steps
1993-08-31,1,wti,True,13.798536826789313,residual,False,not_scheduled
1998-05-01,8,wti,True,0.5789876414197423,residual,False,not_scheduled
1998-12-31,9,wti,True,0.698147742102374,residual,False,not_scheduled
1999-09-01,10,wti,True,1.2894678327903364,residual,True,fixed_schedule_every_10_steps
2000-05-04,11,wti,True,1.8369592155337902,residual,False,not_scheduled
2001-01-04,12,wti,True,1.2492854231943737,residual,False,not_scheduled
2001-09-05,13,wti,True,1.3075754863492302,residual,False,not_scheduled
2002-05-09,14,wti,True,1.135963555325726,residual,False,not_scheduled
2003-01-10,15,wti,True,1.2892623556527827,residual,False,not_scheduled
2003-09-11,16,wti,True,0.6924143835752424,residual,False,not_scheduled
2004-05-17,17,wti,True,2.70190612712167,residual,False,not_scheduled
2005-01-19,18,wti,True,1.957369078436747,residual,False,not_scheduled
2005-09-19,19,wti,True,1.5181995815203027,residual,False,not_scheduled
2006-05-22,20,wti,True,7.818954804557034,residual,True,fixed_schedule_every_10_steps
2007-09-24,22,wti,True,1.5950676637054715,residual,False,not_scheduled
2008-05-23,23,wti,True,0.8787191780355375,residual,False,not_scheduled
2009-01-23,24,wti,True,2.0244652710654116,residual,False,not_scheduled
2009-09-23,25,wti,True,1.5996137458765378,residual,False,not_scheduled
2011-01-24,27,wti,True,1.99126850337942,residual,False,not_scheduled
2013-01-23,30,wti,True,1.0282015729182294,residual,True,fixed_schedule_every_10_steps
2013-09-23,31,wti,True,2.003873135703745,residual,False,not_scheduled
