step,timestamp,drift_detected,drift_score,error,reason,total_retrains
0,2016-07-31 02:00:00,False,0.0,0.0,fixed_schedule_every_10_steps,0
10,2016-08-10 02:00:00,False,0.0,150.43204035466366,fixed_schedule_every_10_steps,1
20,2016-08-20 02:00:00,False,0.0,40.303268811243974,fixed_schedule_every_10_steps,2
30,2016-08-30 02:00:00,False,0.0,34.93769116513484,fixed_schedule_every_10_steps,3
40,2016-09-09 02:00:00,False,0.0,20.972566311708693,fixed_schedule_every_10_steps,4
50,2016-09-19 02:00:00,False,0.0,79.94215097698766,fixed_schedule_every_10_steps,5
60,2016-09-29 02:00:00,False,0.0,2.5525140311261065,fixed_schedule_every_10_steps,6
70,2016-10-09 02:00:00,False,0.0,5.25943222137567,fixed_schedule_every_10_steps,7
80,2016-10-19 02:00:00,False,0.0,0.3690598946201148,fixed_schedule_every_10_steps,8
90,2016-10-29 02:00:00,False,0.0,0.0,fixed_schedule_every_10_steps,9
100,2016-11-08 02:00:00,False,0.0,27.175,fixed_schedule_every_10_steps,10
110,2016-11-18 02:00:00,False,0.0,24.739754835181778,fixed_schedule_every_10_steps,11
120,2016-11-28 02:00:00,False,0.0,19.135961894233215,fixed_schedule_every_10_steps,12
130,2016-12-08 02:00:00,False,0.0,83.4729803056825,fixed_schedule_every_10_steps,13
140,2016-12-18 02:00:00,False,0.0,81.44527598521583,fixed_schedule_every_10_steps,14
150,2016-12-28 02:00:00,False,0.0,188.8634641432883,fixed_schedule_every_10_steps,15
160,2017-01-07 02:00:00,False,0.0,70.9570638630206,fixed_schedule_every_10_steps,16
170,2017-01-17 02:00:00,False,0.0,69.51647988781508,fixed_schedule_every_10_steps,17
180,2017-01-27 02:00:00,False,0.0,32.3227885911795,fixed_schedule_every_10_steps,18
190,2017-02-06 02:00:00,False,0.0,52.6222166601771,fixed_schedule_every_10_steps,19
200,2017-02-16 02:00:00,False,0.0,22.809516731700324,fixed_schedule_every_10_steps,20
210,2017-02-26 02:00:00,False,0.0,17.878115811618326,fixed_schedule_every_10_steps,21
220,2017-03-08 02:00:00,False,0.0,21.980292921214673,fixed_schedule_every_10_steps,22
230,2017-03-18 02:00:00,False,0.0,26.925577229579915,fixed_schedule_every_10_steps,23
240,2017-03-28 02:00:00,False,0.0,43.701938957394795,fixed_schedule_every_10_steps,24
250,2017-04-07 02:00:00,False,0.0,36.316436233202985,fixed_schedule_every_10_steps,25
260,2017-04-17 02:00:00,False,0.0,24.59908391708636,fixed_schedule_every_10_steps,26
270,2017-04-27 02:00:00,False,0.0,44.05040489141127,fixed_schedule_every_10_steps,27
280,2017-05-07 02:00:00,False,0.0,113.80170972352876,fixed_schedule_every_10_steps,28
290,2017-05-17 02:00:00,False,0.0,40.085674263222515,fixed_schedule_every_10_steps,29
300,2017-05-27 02:00:00,False,0.0,22.74101871057362,fixed_schedule_every_10_steps,30
310,2017-06-06 02:00:00,False,0.0,83.64417075537112,fixed_schedule_every_10_steps,31
320,2017-06-16 02:00:00,False,0.0,33.56295302220621,fixed_schedule_every_10_steps,32
330,2017-06-26 02:00:00,False,0.0,45.53362909692616,fixed_schedule_every_10_steps,33
340,2017-07-06 02:00:00,False,0.0,28.455813733777354,fixed_schedule_every_10_steps,34
