timestamp,step,entity_id,drift_detected,drift_score,detector,retrain_triggered,retrain_reason
2016-08-11 02:00:00,11,106,True,0.6359484610885044,residual,False,not_scheduled
2016-08-12 02:00:00,12,106,True,1.2118303618305224,residual,False,not_scheduled
2016-08-19 02:00:00,19,106,True,0.5949743549992317,residual,False,not_scheduled
2016-08-28 02:00:00,28,106,True,0.5011029739987094,residual,False,not_scheduled
2016-08-29 02:00:00,29,106,True,0.6561418638181687,residual,False,not_scheduled
2016-09-02 02:00:00,33,106,True,0.6097918833408308,residual,False,not_scheduled
2016-09-03 02:00:00,34,106,True,0.9876112756826819,residual,False,not_scheduled
2016-09-10 02:00:00,41,106,True,0.5508022664994346,residual,False,not_scheduled
2016-09-11 02:00:00,42,106,True,1.4952799478149998,residual,False,not_scheduled
2016-09-12 02:00:00,43,106,True,1.871299144668674,residual,False,not_scheduled
2016-09-13 02:00:00,44,106,True,0.5342503460642408,residual,False,not_scheduled
2016-09-18 02:00:00,49,106,True,0.8447270402073502,residual,False,not_scheduled
2016-09-19 02:00:00,50,106,True,0.581918178918012,residual,True,fixed_schedule_every_10_steps
2016-09-20 02:00:00,51,106,True,1.6573908671428894,residual,False,not_scheduled
2016-09-21 02:00:00,52,106,True,1.4179358659442096,residual,False,not_scheduled
2016-09-23 02:00:00,54,106,True,2.7038071024097343,residual,False,not_scheduled
2016-09-25 02:00:00,56,106,True,0.595839543323587,residual,False,not_scheduled
2016-09-26 02:00:00,57,106,True,1.3406190442219497,residual,False,not_scheduled
2016-09-28 02:00:00,59,106,True,0.5427512674583438,residual,False,not_scheduled
2016-09-29 02:00:00,60,106,True,2.6759671401986203,residual,True,fixed_schedule_every_10_steps
2016-10-01 02:00:00,62,106,True,2.6101847387226846,residual,False,not_scheduled
2016-10-09 02:00:00,70,106,True,0.504979203779204,residual,True,fixed_schedule_every_10_steps
2016-10-10 02:00:00,71,106,True,0.8833676133630368,residual,False,not_scheduled
2016-10-11 02:00:00,72,106,True,16.381101105997725,residual,False,not_scheduled
2016-10-14 02:00:00,75,106,True,0.7061663050962613,residual,False,not_scheduled
2016-10-16 02:00:00,77,106,True,0.7240119331135201,residual,False,not_scheduled
2016-10-17 02:00:00,78,106,True,0.5035304931466766,residual,False,not_scheduled
2016-10-18 02:00:00,79,106,True,0.9093375981578431,residual,False,not_scheduled
2016-10-20 02:00:00,81,106,True,1.4777210813832256,residual,False,not_scheduled
2016-10-21 02:00:00,82,106,True,1.0767554870977474,residual,False,not_scheduled
2016-11-07 02:00:00,99,106,True,0.5316869356956215,residual,False,not_scheduled
2016-11-08 02:00:00,100,106,True,1.1157814003174296,residual,True,fixed_schedule_every_10_steps
2016-11-09 02:00:00,101,106,True,0.7365130728503416,residual,False,not_scheduled
2016-11-10 02:00:00,102,106,True,1.9342723381426699,residual,False,not_scheduled
2016-11-27 02:00:00,119,106,True,0.55220471704225,residual,False,not_scheduled
2017-01-04 02:00:00,157,106,True,0.5861733696390881,residual,False,not_scheduled
2017-01-05 02:00:00,158,106,True,0.8992576550627107,residual,False,not_scheduled
2017-01-06 02:00:00,159,106,True,1.8422494250245114,residual,False,not_scheduled
2017-01-09 02:00:00,162,106,True,0.6125551429523904,residual,False,not_scheduled
2017-01-10 02:00:00,163,106,True,2.589439960003056,residual,False,not_scheduled
2017-01-14 02:00:00,167,106,True,0.5346609037928444,residual,False,not_scheduled
2017-01-23 02:00:00,176,106,True,0.5661331089938827,residual,False,not_scheduled
2017-01-31 02:00:00,184,106,True,0.5543458157866511,residual,False,not_scheduled
2017-02-01 02:00:00,185,106,True,1.4351330461228822,residual,False,not_scheduled
2017-05-05 02:00:00,278,106,True,0.5354392975449229,residual,False,not_scheduled
